what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254164703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254165203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254167625
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1430254171843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254189317
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1430254194021
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1430254194052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254347047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254351178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254405853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1430254405931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254410791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254610055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1430254610196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254652616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254794119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1430254794197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254824716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254830799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1430254830893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254835971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254847155
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430254852389
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430254852405
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1430254856186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254865202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254865358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254865655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254868858
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1430254868920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1430254868920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254889436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254891983
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430254893096
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1430254897519
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1430254897566
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1430254897566
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1430254897597
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1430254897716
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1430254897771
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1430254897771
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1430254897772
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1430254897839
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1430254897871
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1430254897949
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1430254897949
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1430254897949
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1430978804347
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1430978804363
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1430978804363
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1430978804363
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1430978804378
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1430978804378
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1430978804378
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1430978804378
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1430978804410
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1430978804410
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1430978804410
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1430978804425
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1430978804425
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1430978804425
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1430978804441
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1430978804441
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1430978804441
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1430978804457
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1430978804566
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1430978804753
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1430978804753
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1430978804753
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1430978804769
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1430978804769
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1430978804769
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1430978804769
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1430978804785
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1430978804800
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1430978804800
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1430978804832
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1430978804832
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1430978804847
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1430978804847
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1430978804847
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1430978804863
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1430978804863
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1430978804863
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1430978804863
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1430978804863
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1430978804910
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1430978804925
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1430978804925
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1430978804925
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1430978804941
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1430978804941
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1430978804941
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1430978804941
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1430978804941
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1430978804941
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1430978804957
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1430978804957
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1430978804957
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1430978804957
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1430978804972
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1430978804972
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1430978804972
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1430978804972
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1430978804972
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1430978804988
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1430978804988
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1430978805035
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1430978805050
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1430978805066
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1430978805175
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1430978805175
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1430978805175
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1430978805175
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1430978805191
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1430978805191
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1430978805191
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1430978805191
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1430978805238
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1430978805238
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1430978805238
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1430978805238
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1430978805238
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1430978805253
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1430978805332
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1430978805332
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1430978805519
os,sysinfo,,,"win32",1430978805550
arch,sysinfo,,,"x86",1430978805550
ws,sysinfo,,,"win32",1430978805550
locale,sysinfo,,,"ru_RU",1430978805550
processors,sysinfo,,,"2",1430978805550
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1430978805550
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1430978805550
java.specification.name,sysinfo,,,"Java Platform API Specification",1430978805550
java.specification.vendor,sysinfo,,,"Oracle Corporation",1430978805550
java.specification.version,sysinfo,,,"1.7",1430978805550
java.vendor,sysinfo,,,"Oracle Corporation",1430978805550
java.version,sysinfo,,,"1.7.0_67",1430978805550
java.vm.info,sysinfo,,,"mixed mode, sharing",1430978805550
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1430978805550
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1430978805550
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1430978805550
java.vm.specification.version,sysinfo,,,"1.7",1430978805550
java.vm.vendor,sysinfo,,,"Oracle Corporation",1430978805550
java.vm.version,sysinfo,,,"24.65-b04",1430978805550
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1430978805722
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1430978805957
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1430978806535
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1430978806707
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1430978807113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978811613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978817160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978878131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978884209
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978886850
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978888131
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978888163
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978888850
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978889319
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978889319
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1430978890084
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1430978891272
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430978891272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978896178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978902288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1430978902413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978906709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978925190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978929112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978953284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1430978953362
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1430978954268
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1430978956752
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1430978957987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978968190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978973065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1430978973112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978982284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978985393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1430978985424
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1430978989956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430978993487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979052018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1430979052096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1430979052096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979056206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979058502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1430979058565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979061909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979106346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1430979106424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1430979106424
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430979111612
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430979112284
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1430979113940
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1430979116252
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1430979122237
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1430979122737
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1430979123018
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1430979128487
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1430979128612
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1430979136159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1430979136456
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1430979149190
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1430979155674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979156862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979157096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979157456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979158924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979159112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979159549
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1430979166081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979167393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979167659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979167862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979169112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979169221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1430979171237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1430979181924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1430979184174
